время;sin(t);sin(t*5);sin(t*10);sin(t*20);sin(t*50);sin(t*10)+sin(t*50);sin(t*10)+sin(t*20)+sin(t*50)
30.04.64 17:45;-0,504877019;0,533796393;0,836459425;0,916807809;-0,970965205;-0,134505781;0,782302029
30.04.64 18:00;-0,496220006;0,473344542;0,886992205;0,819198319;-0,737413592;0,149578613;0,968776932
30.04.64 18:14;-0,487513372;0,41057425;0,928662452;0,688929977;-0,323317414;0,605345038;1,294275016
30.04.64 18:28;-0,478757987;0,345792965;0,961053812;0,531196171;0,169938143;1,130991955;1,662188126
30.04.64 18:43;-0,469954726;0,279317987;0,983842639;0,35228525;0,621586917;1,605429556;1,957714805
30.04.64 18:57;-0,461104471;0,211474909;0,996801236;0,159329827;0,921049534;1,91785077;2,077180597
30.04.64 19:12;-0,452208105;0,142596027;0,999800124;-0,039977573;0,995007103;1,994807227;1,954829654
30.04.64 19:26;-0,443266519;0,07301871;0,99280934;-0,237691193;0,825352231;1,818161571;1,580470378
30.04.64 19:40;-0,434280606;0,003083748;0,975898734;-0,425928815;0,453622347;1,429521081;1,003592266
30.04.64 19:55;-0,425251266;-0,066866319;0,949237269;-0,597186;-0,029170107;0,920067162;0,322881162
30.04.64 20:09;-0,416179401;-0,136488875;0,91309134;-0,744635263;-0,504820702;0,408270638;-0,336364625
30.04.64 20:24;-0,407065919;-0,205442908;0,867822104;-0,862398268;-0,856873583;0,010948521;-0,851449747
30.04.64 20:38;-0,39791173;-0,273390682;0,813881876;-0,945780176;-0,999133926;-0,18525205;-1,131032226
30.04.64 20:52;-0,388717751;-0,339999389;0,75180961;-0,991456813;-0,896771438;-0,144961828;-1,136418641
30.04.64 21:07;-0,3794849;-0,404942778;0,68222551;-0,997607195;-0,574848026;0,107377484;-0,890229711
30.04.64 21:21;-0,3702141;-0,467902759;0,605824839;-0,963986127;-0,112181769;0,49364307;-0,470343056
30.04.64 21:36;-0,36090628;-0,528570951;0,523370966;-0,891933973;0,377950498;0,901321464;0,009387491
30.04.64 21:50;-0,351562369;-0,586650204;0,435687744;-0,784323227;0,775547302;1,211235045;0,426911818
30.04.64 22:04;-0,342183303;-0,641856044;0,343651273;-0,645443989;0,983263077;1,326914351;0,681470362
30.04.64 22:19;-0,332770018;-0,693918073;0,248181153;-0,480832936;0,950241759;1,198422912;0,717589977
30.04.64 22:33;-0,323323457;-0,742581292;0,150231289;-0,297052591;0,684568118;0,834799407;0,537746816
30.04.64 22:48;-0,313844563;-0,787607349;0,050780363;-0,101429697;0,251288326;0,302068689;0,200638992
30.04.64 23:02;-0,304334286;-0,828775705;-0,049177944;0,09823688;-0,243515612;-0,292693556;-0,194456676
30.04.64 23:16;-0,294793575;-0,865884718;-0,14864488;0,293987061;-0,678698436;-0,827343316;-0,533356254
30.04.64 23:31;-0,285223385;-0,898752628;-0,246626606;0,478016907;-0,947712211;-1,194338818;-0,716321911
30.04.64 23:45;-0,275624673;-0,927218448;-0,342144121;0,642989727;-0,984692985;-1,326837106;-0,683847379
01.05.64 0:00;-0,265998399;-0,951142752;-0,434243044;0,782328576;-0,780586574;-1,214829619;-0,432501043
01.05.64 0:14;-0,256345525;-0,97040836;-0,522003155;0,890478453;-0,385365346;-0,907368501;-0,016890048
01.05.64 0:28;-0,246667017;-0,984920909;-0,604547583;0,963127764;0,10420676;-0,500340823;0,46278694
01.05.64 0:43;-0,236963842;-0,994609315;-0,681051571;0,99738021;0,568265416;-0,112786155;0,884594055
01.05.64 0:57;-0,227236971;-0,999426125;-0,750750717;0,991870255;0,893192879;0,142442162;1,134312418
01.05.64 1:12;-0,217487377;-0,999347747;-0,81294861;0,946817563;0,999435575;0,186486965;1,133304528
01.05.64 1:26;-0,207716034;-0,994374563;-0,867023789;0,864018243;0,860981585;-0,006042204;0,857976039
01.05.64 1:40;-0,19792392;-0,984530934;-0,912435953;0,746773242;0,511729275;-0,400706678;0,346066564
01.05.64 1:55;-0,188112013;-0,969865073;-0,948731359;0,599756748;0,037187792;-0,911543567;-0,311786819
01.05.64 2:09;-0,178281295;-0,950448813;-0,975547354;0,428829845;-0,44645856;-1,422005914;-0,993176068
01.05.64 2:24;-0,16843275;-0,926377255;-0,992616003;0,24080685;-0,820796285;-1,813412288;-1,572605438
01.05.64 2:38;-0,158567361;-0,897768302;-0,999766761;0,043183645;-0,994174454;-1,993941214;-1,950757569
01.05.64 2:52;-0,148686116;-0,86476208;-0,996928179;-0,156161155;-0,924144043;-1,921072223;-2,077233378
01.05.64 3:07;-0,138790002;-0,827520254;-0,984128621;-0,349280303;-0,62785094;-1,611979561;-1,961259864
01.05.64 3:21;-0,128880009;-0,786225235;-0,961495976;-0,528474747;-0,17783803;-1,139334005;-1,667808752
01.05.64 3:36;-0,118957128;-0,741079284;-0,92925638;-0,686600571;0,315715833;-0,613540547;-1,300141118
01.05.64 3:50;-0,109022352;-0,692303527;-0,887731961;-0,817353797;0,731971448;-0,155760513;-0,97311431
01.05.64 4:04;-0,099076674;-0,640136869;-0,837337619;-0,915521706;0,969014925;0,131677306;-0,7838444
01.05.64 4:19;-0,089121088;-0,58483482;-0,778576875;-0,977190654;0,968809752;0,190232877;-0,786957777
01.05.64 4:33;-0,07915659;-0,52666825;-0,712036849;-0,999902094;0,731406164;0,019369315;-0,980532779
01.05.64 4:48;-0,069184176;-0,46592206;-0,638382386;-0,982750593;0,314928838;-0,323453548;-1,306204141
01.05.64 5:02;-0,059204844;-0,402893783;-0,558349417;-0,926419927;-0,178654051;-0,737003468;-1,663423395
01.05.64 5:16;-0,049219592;-0,337892133;-0,472737605;-0,833155823;-0,628496197;-1,101233803;-1,934389625
01.05.64 5:31;-0,039229418;-0,271235488;-0,382402356;-0,706676424;-0,924460555;-1,306862911;-2,013539335
01.05.64 5:45;-0,02923532;-0,203250331;-0,288246268;-0,552024067;-0,994084727;-1,282330996;-1,834355063
01.05.64 6:00;-0,0192383;-0,134269654;-0,19121012;-0,375364252;-0,820322288;-1,011532408;-1,38689666
01.05.64 6:14;-0,009239355;-0,064631325;-0,092263462;-0,183739849;-0,445716343;-0,537979806;-0,721719655
01.05.64 6:28;0,000760513;0,005323569;0,007605061;0,015209682;0,038016507;0,045621568;0,06083125
01.05.64 6:43;0,010760306;0,075252387;0,107397597;0,213552851;0,512441591;0,619839188;0,833392039
01.05.64 6:57;0,020759022;0,14481262;0,206117051;0,403382341;0,861403101;1,067520153;1,470902494
01.05.64 7:12;0,030755663;0,213663561;0,302777053;0,577130251;0,99946309;1,302240143;1,879370394
01.05.64 7:26;0,040749228;0,281467977;0,396411806;0,727869799;0,892819657;1,289231462;2,017101261
01.05.64 7:40;0,050738718;0,347893764;0,486085743;0,849591475;0,567582833;1,053668576;1,903260051
01.05.64 7:55;0,060723134;0,412615567;0,570902872;0,93744262;0,103381937;0,674284809;1,611727429
01.05.64 8:09;0,070701478;0,475316379;0,650015728;0,987920885;-0,386130463;0,263885265;1,251806151
01.05.64 8:24;0,080672752;0,535689092;0,722633843;0,999013863;-0,781104659;-0,058470816;0,940543047
01.05.64 8:38;0,090635959;0,593438;0,788031638;0,970279311;-0,984837192;-0,196805554;0,773473757
01.05.64 8:52;0,100590102;0,648280248;0,845555682;0,902862784;-0,947447234;-0,101891551;0,800971233
01.05.64 9:07;0,110534186;0,699947221;0,894631213;0,799451967;-0,678089149;0,216542065;1,015994032
01.05.64 9:21;0,120467217;0,748185852;0,934767885;0,664169523;-0,242711191;0,692056694;1,356226217
01.05.64 9:36;0,130388201;0,79275987;0,965564665;0,502408737;0,252090931;1,217655596;1,720064333
01.05.64 9:50;0,140296147;0,83345095;0,986713842;0,320618499;0,685172401;1,671886243;1,992504742
01.05.64 10:04;0,150190063;0,870059788;0,998004101;0,126046213;0,950499771;1,948503872;2,074550086
01.05.64 10:19;0,16006896;0,902407073;0,999322632;-0,073551137;0,983111648;1,98243428;1,908883143
01.05.64 10:33;0,169931851;0,930334369;0,990656262;-0,270216235;0,775023505;1,765679768;1,495463532
01.05.64 10:48;0,179777748;0,953704888;0,972091583;-0,456108665;0,377182579;1,349274162;0,893165496
01.05.64 11:02;0,189605668;0,97240416;0,943814085;-0,623817482;-0,113005797;0,830808288;0,206990806
01.05.64 11:16;0,199414627;0,986340598;0,906106309;-0,766656664;-0,575526413;0,330579896;-0,436076768
01.05.64 11:31;0,209203645;0,995445939;0,859345018;-0,878931665;-0,897138091;-0,037793073;-0,916724738
01.05.64 11:45;0,218971743;0,999675587;0,803997436;-0,956166434;-0,999099075;-0,195101639;-1,151268073
01.05.64 12:00;0,228717944;0,999008825;0,740616578;-0,995281864;-0,856445761;-0,115829184;-1,111111048
01.05.64 12:14;0,238441273;0,993448918;0,669835723;-0,994718547;-0,504104655;0,165731068;-0,828987479
01.05.64 12:28;0,248140759;0,983023098;0,592362091;-0,954498941;-0,028341148;0,564020943;-0,390477998
01.05.64 12:43;0,25781543;0,967782432;0,508969773;-0,876226474;0,45436126;0,963331033;0,087104559
01.05.64 12:57;0,26746432;0,947801568;0,420491997;-0,763021622;0,825820186;1,246312183;0,483290561
01.05.64 13:12;0,277086464;0,923178373;0,327812804;-0,619397507;0,995089528;1,322902333;0,703504826
01.05.64 13:26;0,2866809;0,89403345;0,231858215;-0,451079967;0,920726249;1,152584464;0,701504497
01.05.64 13:40;0,296246667;0,860509552;0,133586974;-0,264779293;0,620937073;0,754524047;0,489744755
01.05.64 13:55;0,305782811;0,822770878;0,033980976;-0,067922703;0,169120846;0,203101822;0,135179119
01.05.64 14:09;0,315288376;0,781002273;-0,065964548;0,131641749;-0,324102063;-0,390066611;-0,258424861
01.05.64 14:24;0,324762413;0,73540832;-0,165250976;0,325958062;-0,737973484;-0,90322446;-0,577266398
01.05.64 14:38;0,334203973;0,686212337;-0,262886271;0,507279454;-0,971163258;-1,234049529;-0,726770074
01.05.64 14:52;0,343612114;0,633655286;-0,357894894;0,668377216;-0,966578395;-1,324473289;-0,656096073
01.05.64 15:07;0,352985893;0,577994592;-0,449327548;0,802828887;-0,725341432;-1,17466898;-0,371840093
01.05.64 15:21;0,362324375;0,51950288;-0,536270671;0,905274304;-0,306515588;-0,842786259;0,062488045
01.05.64 15:36;0,371626624;0,458466644;-0,617855554;0,971629291;0,187355961;-0,430499593;0,541129698
01.05.64 15:50;0,380891711;0,395184839;-0,693267029;0,999248485;0,635356237;-0,057910792;0,941337693
01.05.64 16:04;0,390118709;0,329967418;-0,761751609;0,987030795;0,927799148;0,166047539;1,153078333
01.05.64 16:19;0,399306695;0,263133817;-0,822625018;0,935463301;0,993084468;0,17045945;1,105922751
01.05.64 16:33;0,408454751;0,195011387;-0,875279031;0,846601838;0,815228076;-0,060050955;0,786550884
01.05.64 16:48;0,417561962;0,125933791;-0,919187544;0,723989031;0,437775419;-0,481412125;0,242576906
01.05.64 17:02;0,426627418;0,056239371;-0,95391184;0,572513067;-0,046859929;-1,000771769;-0,428258702
01.05.64 17:16;0,43565021;-0,013730509;-0,979104963;0,398212813;-0,520022332;-1,499127295;-1,100914482
01.05.64 17:31;0,444629438;-0,083633137;-0,994515194;0,20803707;-0,865865131;-1,860380325;-1,652343255
01.05.64 17:45;0,453564204;-0,15312613;-0,999988557;0,009567547;-0,999713949;-1,999702506;-1,99013496
01.05.64 18:00;0,462453613;-0,221869111;-0,995470366;-0,189283405;-0,888797925;-1,884268291;-2,073551696
01.05.64 18:14;0,471296778;-0,289525377;-0,981005763;-0,380588225;-0,560273172;-1,541278935;-1,92186716
01.05.64 18:28;0,480092813;-0,355763548;-0,956739275;-0,556720193;-0,094574006;-1,051313281;-1,608033474
01.05.64 18:43;0,48884084;-0,42025919;-0,922913365;-0,710657484;0,394280176;-0,528633189;-1,239290673
01.05.64 18:57;0,497539982;-0,482696402;-0,879866009;-0,836263103;0,786600819;-0,093265191;-0,929528294
01.05.64 19:12;0,506189371;-0,542769368;-0,828027323;-0,928529552;0,986334148;0,158306824;-0,770222727
01.05.64 19:26;0,514788142;-0,600183849;-0,767915262;-0,983778457;0,944578478;0,176663216;-0,807115242
01.05.64 19:40;0,523335434;-0,654658631;-0,700130445;-0,99980722;0,671557053;-0,028573392;-1,028380613
01.05.64 19:55;0,531830393;-0,705926894;-0,625350157;-0,975976824;0,234115041;-0,391235116;-1,36721194
01.05.64 20:09;0,54027217;-0,753737528;-0,544321576;-0,913237313;-0,260646499;-0,804968075;-1,718205388
01.05.64 20:24;0,548659919;-0,797856356;-0,457854314;-0,814089911;-0,691592685;-1,149446999;-1,96353691
01.05.64 20:38;0,556992803;-0,838067284;-0,366812323;-0,682487313;-0,953212862;-1,320025185;-2,002512498
01.05.64 20:52;0,565269989;-0,874173359;-0,272105264;-0,5236761;-0,981453286;-1,25355855;-1,77723465
01.05.64 21:07;0,573490648;-0,905997733;-0,17467942;-0,343987574;-0,769399716;-0,944079136;-1,28806671
01.05.64 21:21;0,581653958;-0,933384531;-0,075508237;-0,150585348;-0,368970262;-0,444478498;-0,595063847
01.05.64 21:36;0,589759103;-0,956199612;0,0244174;0,04882024;0,121795981;0,146213381;0,195033621
01.05.64 21:50;0,597805273;-0,974331227;0,124099066;0,246279519;0,58274232;0,706841386;0,953120905
01.05.64 22:04;0,605791663;-0,987690569;0,222540775;0,433920411;0,901013015;1,12355379;1,557474201
01.05.64 22:19;0,613717474;-0,996212203;0,318758931;0,604262266;0,9986843;1,31744323;1,921705496
01.05.64 22:33;0,621581914;-0,99985439;0,411792152;0,750514091;0,851842838;1,26363499;2,014149081
01.05.64 22:48;0,629384197;-0,99859929;0,500710883;0,866845287;0,49644054;0,997151423;1,86399671
01.05.64 23:02;0,637123541;-0,992453052;0,584626676;0,948618097;0,019492284;0,60411896;1,552737057
01.05.64 23:16;0,644799174;-0,98144578;0,662701072;0,992572498;-0,462228362;0,200472709;1,193045207
01.05.64 23:31;0,652410327;-0,965631386;0,734153978;0,996956165;-0,830779385;-0,096625407;0,900330758
01.05.64 23:45;0,65995624;-0,94508733;0,798271461;0,961594336;-0,99592664;-0,19765518;0,763939156
02.05.64 0:00;0,667436157;-0,919914237;0,854412878;0,887896775;-0,91723632;-0,062823441;0,825073334
02.05.64 0:14;0,674849332;-0,890235405;0,902017285;0,778801572;-0,613974558;0,288042727;1,066844299
02.05.64 0:28;0,682195022;-0,8561962;0,940609034;0,638658008;-0,160390412;0,780218622;1,418876629
02.05.64 0:43;0,689472493;-0,817963346;0,969802527;0,473053164;0,332462901;1,302265429;1,775318592
02.05.64 0:57;0,696681018;-0,775724109;0,989306075;0,288589183;0,743917701;1,733223776;2,021812959
02.05.64 1:12;0,703819875;-0,729685375;0,998924803;0,092620063;0,973235502;1,972160305;2,064780368
02.05.64 1:26;0,710888351;-0,680072642;0,998562605;-0,107041527;0,96427131;1,962833915;1,855792387
02.05.64 1:40;0,717885738;-0,627128914;0,988223099;-0,30243571;0,719219871;1,70744297;1,40500726
02.05.64 1:55;0,724811338;-0,571113509;0,968009595;-0,485772735;0,298078324;1,266087918;0,780315184
02.05.64 2:09;0,731664457;-0,512300791;0,938124058;-0,649743533;-0,196043193;0,742080865;0,092337332
02.05.64 2:24;0,73844441;-0,450978823;0,898865097;-0,787811108;-0,642166499;0,256698598;-0,53111251
02.05.64 2:38;0,745150519;-0,387447961;0,850624972;-0,89447114;-0,931065049;-0,080440077;-0,974911217
02.05.64 2:52;0,751782114;-0,322019379;0,793885684;-0,96547143;-0,992006404;-0,19812072;-1,16359215
02.05.64 3:07;0,758338531;-0,255013547;0,729214153;-0,997981421;-0,810069993;-0,08085584;-1,078837261
02.05.64 3:21;0,764819115;-0,186758658;0,657256554;-0,990705042;-0,429800196;0,227456359;-0,763248684
02.05.64 3:36;0,771223218;-0,117589026;0,578731866;-0,943932379;0,055699679;0,634431545;-0,309500834
02.05.64 3:50;0,777550199;-0,047843442;0,49442468;-0,859528111;0,52756233;1,02198701;0,162458899
02.05.64 4:04;0,783799426;0,022136478;0,405177366;-0,74085717;0,870259323;1,275436689;0,534579519
02.05.64 4:19;0,789970273;0,092007975;0,311881654;-0,592650591;0,999886483;1,311768137;0,719117545
02.05.64 4:33;0,796062124;0,161428816;0,215469723;-0,420816904;0,884706559;1,100176282;0,679359379
02.05.64 4:48;0,80207437;0,230058979;0,116904891;-0,232206574;0,552919614;0,669824505;0,437617931
02.05.64 5:02;0,808006409;0,297562313;0,017171983;-0,034338901;0,085758665;0,102930647;0,068591746
02.05.64 5:16;0,813857647;0,363608187;-0,082732502;-0,245932401;-0,402398997;-0,485131499;-0,320233744
02.05.64 5:31;0,819627501;0,427873108;-0,181810351;-0,521392086;-0,792035351;-0,973845702;-0,616285243
02.05.64 5:45;0,825315393;0,490042307;-0,279071611;-0,750277368;-0,987753827;-1,266825438;-0,730857083
02.05.64 6:00;0,830920753;0,54981128;-0,373544479;-0,912142608;-0,941635717;-1,315180197;-0,622171312
02.05.64 6:14;0,836443023;0,606887276;-0,464285015;-0,992528866;-0,664972343;-1,129257358;-0,306836022
02.05.64 6:28;0,841881649;0,660990739;-0,550386568;-0,984255475;-0,225500548;-0,775887116;0,143159329
02.05.64 6:43;0,847236087;0,71185667;-0,630988841;-0,888061475;0,269181646;-0,361807195;0,617224877
02.05.64 6:57;0,852505802;0,759235928;-0,705286482;-0,712539588;0,697958785;-0,007327697;0,992659084
02.05.64 7:12;0,857690268;0,802896448;-0,772537133;-0,473368662;0,955851271;0,183314138;1,164389309
02.05.64 7:26;0,862788965;0,842624381;-0,832068849;-0,191913123;0,97971803;0,147649181;1,070700371
02.05.64 7:40;0,867801384;0,878225141;-0,883286807;0,106685444;0,763715646;-0,119571162;0,70865691
02.05.64 7:55;0,872727024;0,909524355;-0,925679256;0,395754118;0,360729036;-0,56495022;0,135435893
02.05.64 8:09;0,877565391;0,936368719;-0,958822624;0,649471255;-0,130576622;-1,089399247;-0,544777275
02.05.64 8:24;0,882316003;0,958626749;-0,982385753;0,845173059;-0,58991257;-1,572298323;-1,205152854
02.05.64 8:38;0,886978384;0,976189426;-0,996133209;0,965378071;-0,904817346;-1,900950555;-1,725918518
02.05.64 8:52;0,891552068;0,988970728;-0,99992763;0,999348735;-0,99819128;-1,99811891;-2,022178281
02.05.64 9:07;0,896036598;0,996908051;-0,993731106;0,944050553;-0,847173175;-1,84090428;-2,063095888
02.05.64 9:21;0,900431524;0,999962519;-0,977605548;0,804423146;-0,48873753;-1,466343078;-1,877808845
02.05.64 9:36;0,904736408;0,998119172;-0,951712079;0,592939016;-0,010641893;-0,962353972;-1,546690056
02.05.64 9:50;0,90895082;0,991387037;-0,916309418;0,328489409;0,47005925;-0,446250167;-1,180160932
02.05.64 10:04;0,913074336;0,979799089;-0,871751296;0,034696822;0,835673496;-0,0360778;-0,890304539
02.05.64 10:19;0,917106547;0,963412086;-0,818482922;-0,262195129;0,996685724;0,178202802;-0,762284588
02.05.64 10:33;0,921047047;0,94230629;-0,757036539;-0,535665971;0,913674527;0,156637988;-0,832615788
02.05.64 10:48;0,924895443;0,916585079;-0,688026096;-0,761287366;0,60696394;-0,081062156;-1,079643892
02.05.64 11:02;0,928651351;0,886374435;-0,612141124;-0,918905228;0,151647411;-0,460493713;-1,428593106
02.05.64 11:16;0,932314394;0,851822329;-0,53013984;-0,994440023;-0,340797692;-0,870937532;-1,769959515
02.05.64 11:31;0,935884207;0,813097998;-0,442841574;-0,981144452;-0,749803635;-1,192645209;-1,986748612
02.05.64 11:45;0,939360432;0,770391113;-0,351118582;-0,88020617;-0,975231497;-1,326350079;-1,983876505
02.05.64 12:00;0,942742722;0,723910853;-0,255887329;-0,700641692;-0,961888677;-1,217776006;-1,712511951
02.05.64 12:14;0,946030738;0,673884878;-0,158099334;-0,458490978;-0,713041961;-0,871141295;-1,1833632
02.05.64 12:28;0,949224152;0,620558216;-0,058731663;-0,175384631;-0,289617706;-0,348349368;-0,46560993
02.05.64 12:43;0,952322644;0,564192059;0,041222836;0,123388303;0,204715065;0,245937901;0,328313492
02.05.64 12:57;0,955325905;0,50506249;0,140765449;0,411139328;0,648926449;0,789691898;1,068419585
02.05.64 13:12;0,958233634;0,443459125;0,238901581;0,6621645;0,934258005;1,173159586;1,637127377
02.05.64 13:26;0,96104554;0,379683698;0,334650687;0,85404049;0,990850619;1,325501305;1,956212269
02.05.64 13:40;0,963761343;0,31404858;0,427056074;0,969627587;0,804848443;1,231904517;2,004214197
02.05.64 13:55;0,966380771;0,246875252;0,515194458;0,998600739;0,421791299;0,936985757;1,820104603
02.05.64 14:09;0,968903561;0,178492729;0,598185189;0,938371861;-0,064535065;0,533650124;1,492370974
02.05.64 14:24;0,971329461;0,109235949;0,675199052;0,794321019;-0,535060995;0,140138056;1,136239737
02.05.64 14:38;0,97365823;0,039444132;0,745466548;0,579315847;-0,874585333;-0,129118784;0,864652296
02.05.64 14:52;0,975889633;-0,030540883;0,80828559;0,312562115;-0,999980678;-0,191695089;0,760126874
02.05.64 15:07;0,978023448;-0,100376309;0,863028509;0,01788814;-0,880545878;-0,01751737;0,854409337
02.05.64 15:21;0,980059462;-0,169720092;0,909148332;-0,278383729;-0,545522737;0,363625595;1,12089608
02.05.64 15:36;0,981997471;-0,238232585;0,946184246;-0,549788408;-0,076936605;0,869247642;1,48167192
02.05.64 15:50;0,983837281;-0,305578216;0,9737662;-0,772082127;0,410486292;1,384252492;1,827415141
02.05.64 16:04;0,985578707;-0,371427124;0,991618603;-0,925408048;0,797407829;1,789026432;2,045259955
02.05.64 16:19;0,987221577;-0,435456783;0,999563082;-0,996070025;0,989096118;1,9886592;2,047748374
02.05.64 16:33;0,988765725;-0,497353575;0,997520256;-0,977756033;0,938619182;1,936139438;1,795728565
02.05.64 16:48;0,990210998;-0,556814329;0,985510538;-0,872102006;0,658335534;1,643846072;1,309532891
02.05.64 17:02;0,99155725;-0,613547807;0,963653924;-0,688545705;0,216868388;1,180522312;0,665634834
02.05.64 17:16;0,992804348;-0,667276128;0,932168799;-0,443483666;-0,277695704;0,654473095;-0,020461741
02.05.64 17:31;0,993952166;-0,71773613;0,891369751;-0,158806553;-0,704270202;0,187099549;-0,620975123
02.05.64 17:45;0,995000589;-0,764680662;0,841664431;0,140056277;-0,958414792;-0,116750361;-1,025749482
02.05.64 18:00;0,995949514;-0,807879788;0,783549479;0,426408297;-0,977906016;-0,194356537;-1,16804118
02.05.64 18:14;0,996798844;-0,847121919;0,717605559;0,674670534;-0,757971741;-0,040366182;-1,039918614
02.05.64 18:28;0,997548495;-0,882214848;0,644491562;0,862666461;-0,352459549;0,292032013;-0,693539206
02.05.64 18:43;0,998198392;-0,912986689;0,564938018;0,973602963;0,139347034;0,704285051;-0,228013341
02.05.64 18:57;0,99874847;-0,939286721;0,4797398;0,997570411;0,597036602;1,076776402;0,234918632
02.05.64 19:12;0,999198674;-0,960986128;0,38974818;0,932427866;0,908550788;1,298298969;0,580444033
02.05.64 19:26;0,999548959;-0,977978624;0,295862326;0,783994316;0,997620054;1,29348238;0,728248891
02.05.64 19:40;0,99979929;-0,990180983;0,199020313;0,565528889;0,842437138;1,041457451;0,651379482
02.05.64 19:55;0,999949642;-0,997533435;0,100189755;0,296546451;0,480996229;0,581185984;0,381814714
02.05.64 20:09;0,999999999;-0,999999969;0,000358134;0,001074401;0,001790668;0,002148802;0,001432534
02.05.64 20:24;0,999950358;-0,997568503;-0,099477066;-0,294493621;-0,477853311;-0,577330376;-0,379363086
02.05.64 20:38;0,999800722;-0,990250948;-0,198318323;-0,563755406;-0,840502134;-1,038820457;-0,65006194
02.05.64 20:52;0,999551107;-0,978083144;-0,295178049;-0,782658599;-0,997366721;-1,29254477;-0,728493602
02.05.64 21:07;0,999201538;-0,961124689;-0,389088454;-0,93164923;-0,91004115;-1,299129604;-0,582272726
02.05.64 21:21;0,99875205;-0,939458646;-0,479111216;-0,997418411;-0,599905767;-1,079016983;-0,237933215
02.05.64 21:36;0,998202687;-0,913191135;-0,564346857;-0,974091175;-0,14289253;-0,707239387;0,224539915
02.05.64 21:50;0,997553505;-0,882450814;-0,64394373;-0,863751276;0,349105782;-0,294837948;0,690489787
02.05.64 22:04;0,996804568;-0,847388249;-0,717106531;-0,676255048;0,755630823;0,038524292;1,038118554
02.05.64 22:19;0,995955951;-0,808175178;-0,78310424;-0,42835097;0,977151085;0,194046845;1,168056964
02.05.64 22:33;0,99500774;-0,765003665;-0,84127743;-0,142183576;0,959430682;0,118153252;1,027748518
02.05.64 22:48;0,993960029;-0,718085164;-0,891044855;0,156684654;0,706808187;-0,184236668;0,624681053
02.05.64 23:02;0,992812923;-0,667649482;-0,931909254;0,441556709;0,281134397;-0,650774857;0,025216322
02.05.64 23:16;0,991566536;-0,613943654;-0,963462323;0,68698582;-0,213370899;-1,176833222;-0,660718221
02.05.64 23:31;0,990220993;-0,55723073;-0,985388796;0,871048533;-0,655635557;-1,641024352;-1,305361405
02.05.64 23:45;0,988776429;-0,49778849;-0,997469589;0,977303074;-0,937377764;-1,934847353;-1,793018282
03.05.64 0:00;0,987232988;-0,435908082;-0,999583996;0,996258043;-0,989617203;-1,989201199;-2,046860281
03.05.64 0:14;0,985590825;-0,371892597;-0,99171089;0,926220248;-0,799563836;-1,791274726;-2,046123277
03.05.64 0:28;0,983850104;-0,306055582;-0,973928937;0,773445956;-0,413749357;-1,387678294;-1,829556304
03.05.64 0:43;0,982010998;-0,238719507;-0,946415808;0,551582041;0,073365395;-0,873050412;-1,484341602
03.05.64 0:57;0,980073692;-0,170214184;-0,909446405;0,280446945;0,54251774;-0,366928665;-1,123262782
03.05.64 1:12;0,97803838;-0,100875151;-0,863390114;-0,015739641;0,878842821;0,015452707;-0,855771684
03.05.64 1:26;0,975905264;-0,031042033;-0,808707114;-0,310520252;0,999996528;0,191289414;-0,760092283
03.05.64 1:40;0,973674559;0,038943129;-0,74594378;-0,577563014;0,87631621;0,130372429;-0,863237988
03.05.64 1:55;0,971346487;0,108737548;-0,675727223;-0,793013792;0,53808312;-0,137644103;-1,133871129
03.05.64 2:09;0,968921281;0,177999371;-0,598759022;-0,93762701;0,068108517;-0,530650506;-1,489777712
03.05.64 2:24;0,966399184;0,246389353;-0,51580822;-0,998484799;-0,418541427;-0,934349647;-1,818139659
03.05.64 2:38;0,963780448;0,313572519;-0,427703632;-0,970150915;-0,802717832;-1,230421464;-2,003640363
03.05.64 2:52;0,961065335;0,379219808;-0,33532557;-0,855156339;-0,990360917;-1,325686487;-1,957508475
03.05.64 3:07;0,958254116;0,443009678;-0,239597047;-0,663773194;-0,935529108;-1,175126155;-1,640362485
03.05.64 3:21;0,955347072;0,504629688;-0,141474549;-0,413097167;-0,651647147;-0,793121695;-1,073224861
03.05.64 3:36;0,952344494;0,563778021;-0,041938484;-0,1255204;-0,208219236;-0,25015772;-0,333960893
03.05.64 3:50;0,949246683;0,620164969;0,058016617;0,173268731;0,286188005;0,344204621;0,46004241
03.05.64 4:04;0,946053948;0,67351435;0,157392034;0,456580281;0,710526441;0,867918475;1,178779138
03.05.64 4:19;0,942766608;0,723564859;0,255194843;0,699106876;0,960903224;1,216098067;1,70958857
03.05.64 4:33;0,939384993;0,770071346;0,350447828;0,879184335;0,976017385;1,326465214;1,982911648
03.05.64 4:48;0,935909439;0,812806025;0,442199255;0,980726876;0,752168451;1,194367706;1,987599624
03.05.64 5:02;0,932340296;0,85155958;0,529532374;0,994664005;0,344162447;0,87369482;1,772088568
03.05.64 5:16;0,928677919;0,886142197;0,611574579;0,919750762;-0,148106527;0,463468052;1,431207506
03.05.64 5:31;0,924922675;0,91638449;0,687506134;0,762678922;-0,604113858;0,083392276;1,081896719
03.05.64 5:45;0,92107494;0,942138332;0,756568355;0,537479246;-0,912213047;-0,155644693;0,833817517
03.05.64 6:00;0,917135098;0,963277581;0,818071195;0,264268149;-0,996970668;-0,178899473;0,762073768
